id,query,retrieved_chunks,retrieved_count,top_score,avg_score,retrieval_time,generation_time,timestamp,execution_metadata,verification_score,verification_status,grounding_score,adaptive_retrieval_used,retrieval_attempts,evidence_expansion_factor,verification_improvement,planner_latency,research_latency,aggregation_latency,sub_question_count,evidence_count,research_depth,faithfulness_score,answer_relevancy_score
2863b37a-f2be-46eb-8dd4-867f790e56aa,Explain the relationship between Congestion Window and Slow Start Threshold. (test 8),"[{""chunk_text"": ""Vector text regarding Explain the relationship between Congestion Window and Slow Start Threshold. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:35.695526,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 2, ""grounding_score"": 0.0, ""verification_score"": 0.5825, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5825, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5825, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7254, ""answer_relevancy"": 0.0}",0.5825,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7254,0.0
8a6aec1f-d86f-43d2-8b98-24dfa16adc79,Compare transmission control protocol and user datagram protocol. (test 8),"[{""chunk_text"": ""Vector text regarding Compare transmission control protocol and user datagram protocol. (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.002,2026-06-14 08:23:35.613279,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 2, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5711, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5711, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5711, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.8047, ""answer_relevancy"": 0.0}",0.5711,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.8047,0.0
3cd875f3-22d6-4505-8da8-013be3fbaddb,What are the parameters of OpenMP thread configuration? (test 8),"[{""chunk_text"": ""Vector text regarding What are the parameters of OpenMP thread configuration? (test 8)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:35.520362,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5862, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5862, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5862, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.766, ""answer_relevancy"": 0.0}",0.5862,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.766,0.0
6636677c-d5d5-4ce3-b507-7dee2e48ca59,Compare multi-threading and multi-processing overheads. (test 7),"[{""chunk_text"": ""Vector text regarding Compare multi-threading and multi-processing overheads. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.001,0.0,2026-06-14 08:23:35.428168,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 1, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 6, ""grounding_score"": 0.0, ""verification_score"": 0.6071, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6071, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6071, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7154, ""answer_relevancy"": 0.0}",0.6071,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0010149478912353516,0.0,1,1,shallow,0.7154,0.0
7b5c9a5c-163e-41b3-b532-1a896d317aa2,Summarize TCP timeout and retransmission timer calculation. (test 7),"[{""chunk_text"": ""Vector text regarding Summarize TCP timeout and retransmission timer calculation. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.002,2026-06-14 08:23:35.348860,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 2, ""verifier_time_ms"": 3, ""grounding_score"": 0.0, ""verification_score"": 0.557, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.557, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.557, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7913, ""answer_relevancy"": 0.0}",0.557,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0005323886871337891,1,1,shallow,0.7913,0.0
aceb05f7-5385-4f13-916b-a805d556a2b6,What is the connection between sliding window and flow control? (test 7),"[{""chunk_text"": ""Vector text regarding What is the connection between sliding window and flow control? (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.002,2026-06-14 08:23:35.243958,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 2, ""verifier_time_ms"": 3, ""grounding_score"": 0.0, ""verification_score"": 0.5582, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5582, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5582, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7583, ""answer_relevancy"": 0.0}",0.5582,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7583,0.0
d8eb2d03-29d1-4d42-a103-c15a32857a38,Detail how the routing graph represents node connections. (test 7),"[{""chunk_text"": ""Vector text regarding Detail how the routing graph represents node connections. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.003,2026-06-14 08:23:35.125700,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 3, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.6152, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6152, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6152, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.8136, ""answer_relevancy"": 0.0}",0.6152,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.8136,0.0
2d00a6d1-9bd7-4fae-b5ac-f637aef93250,Explain the parallel execution speedup and Amdahl's Law. (test 7),"[{""chunk_text"": ""Vector text regarding Explain the parallel execution speedup and Amdahl's Law. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:34.951039,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5741, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5741, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5741, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.707, ""answer_relevancy"": 0.0}",0.5741,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.707,0.0
45c0bfe9-cc5e-47c9-98eb-519d232ea956,What does the document say about thread safety and memory model? (test 7),"[{""chunk_text"": ""Vector text regarding What does the document say about thread safety and memory model? (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:34.774082,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 2, ""grounding_score"": 0.0, ""verification_score"": 0.6152, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6152, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6152, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7998, ""answer_relevancy"": 0.0}",0.6152,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7998,0.0
292d6e8c-1802-482a-9dbe-3157fd52d643,Summarize AIMD algorithm features in transport layer protocols. (test 7),"[{""chunk_text"": ""Vector text regarding Summarize AIMD algorithm features in transport layer protocols. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:34.573608,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 2, ""grounding_score"": 0.0, ""verification_score"": 0.5534, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5534, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5534, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.8115, ""answer_relevancy"": 0.0}",0.5534,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.8115,0.0
754a2354-09d4-40af-979b-8d9b71332e2d,Explain the relationship between Congestion Window and Slow Start Threshold. (test 7),"[{""chunk_text"": ""Vector text regarding Explain the relationship between Congestion Window and Slow Start Threshold. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.005,2026-06-14 08:23:34.437863,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 5, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5521, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5521, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5521, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7389, ""answer_relevancy"": 0.0}",0.5521,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7389,0.0
f3b958a7-67cf-4a8b-8e18-25c10f2596a4,Compare transmission control protocol and user datagram protocol. (test 7),"[{""chunk_text"": ""Vector text regarding Compare transmission control protocol and user datagram protocol. (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:34.293912,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.608, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.608, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.608, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7636, ""answer_relevancy"": 0.0}",0.608,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7636,0.0
e512bcb0-713a-41c0-9145-d4ebfe1ba448,What are the parameters of OpenMP thread configuration? (test 7),"[{""chunk_text"": ""Vector text regarding What are the parameters of OpenMP thread configuration? (test 7)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:34.183495,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.6069, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6069, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6069, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7647, ""answer_relevancy"": 0.0}",0.6069,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0009992122650146484,1,1,shallow,0.7647,0.0
f9bd4888-c5e5-4eec-ad4a-ad689e437111,Compare multi-threading and multi-processing overheads. (test 6),"[{""chunk_text"": ""Vector text regarding Compare multi-threading and multi-processing overheads. (test 6)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:34.125058,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 1, ""grounding_score"": 0.0, ""verification_score"": 0.5959, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5959, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5959, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7183, ""answer_relevancy"": 0.0}",0.5959,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7183,0.0
96af894b-6f43-4e50-97b9-f1cbfb2db172,Summarize TCP timeout and retransmission timer calculation. (test 6),"[{""chunk_text"": ""Vector text regarding Summarize TCP timeout and retransmission timer calculation. (test 6)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:33.958697,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 2, ""grounding_score"": 0.0, ""verification_score"": 0.5735, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5735, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5735, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7767, ""answer_relevancy"": 0.0}",0.5735,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7767,0.0
1fe355da-4031-4351-9010-381d67dc2e67,What is the connection between sliding window and flow control? (test 6),"[{""chunk_text"": ""Vector text regarding What is the connection between sliding window and flow control? (test 6)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.0,2026-06-14 08:23:33.857370,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 0, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.6177, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Grounding Score"", ""verification_score_before_adaptation"": 0.6177, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.6177, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.8045, ""answer_relevancy"": 0.0}",0.6177,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.000997304916381836,1,1,shallow,0.8045,0.0
2b1c7a00-346d-49b9-bf74-7bfcd4a23d6c,Detail how the routing graph represents node connections. (test 6),"[{""chunk_text"": ""Vector text regarding Detail how the routing graph represents node connections. (test 6)"", ""document_id"": ""doc1"", ""filename"": ""spec.pdf"", ""page_number"": 1, ""similarity_score"": 0.82}]",1,0.82,0.82,0.0,0.001,2026-06-14 08:23:33.801241,"{""selected_route"": ""deep_research"", ""route_confidence"": 1.0, ""retrieval_used"": true, ""planner_time_ms"": 0, ""retriever_time_ms"": 0, ""aggregation_time_ms"": 0, ""generator_time_ms"": 1, ""verifier_time_ms"": 0, ""grounding_score"": 0.0, ""verification_score"": 0.5881, ""verification_status"": ""PARTIALLY_SUPPORTED"", ""verification_attempts"": 0, ""retrieval_mode"": ""hybrid"", ""graph_queries"": 0, ""graph_hits"": 0, ""hybrid_queries"": 0, ""entity_count"": 0, ""relationship_count"": 0, ""evidence_count"": 1, ""sub_question_count"": 0, ""research_depth"": ""shallow"", ""adaptive_retrieval_reason"": ""Low Verification Score"", ""verification_score_before_adaptation"": 0.5881, ""verification_score_after_adaptation"": 0.0, ""verification_improvement"": 0.0, ""grounding_score_before_adaptation"": 0.0, ""grounding_score_after_adaptation"": 0.0, ""grounding_score_improvement"": 0.0, ""hybrid_verification_score"": 0.5881, ""hybrid_grounding_score"": 0.0, ""faithfulness"": 0.7214, ""answer_relevancy"": 0.0}",0.5881,PARTIALLY_SUPPORTED,0.0,0,1,1.0,0.0,0.05,0.0,0.0,1,1,shallow,0.7214,0.0
